SourceFile,FileName,GPSLatitude,GPSLongitude,GPSLatitudeRef,GPSLongitudeRef,DateTimeOriginal
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9349.HEIC,IMG_9349.HEIC,"63 deg 37' 15.31"" N","19 deg 59' 9.41"" W",North,West,2026:05:09 19:06:12
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9349.MP4,IMG_9349.MP4,"63 deg 37' 15.24"" N","19 deg 59' 9.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9350.HEIC,IMG_9350.HEIC,"63 deg 37' 15.31"" N","19 deg 59' 9.40"" W",North,West,2026:05:09 19:06:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9350.MP4,IMG_9350.MP4,"63 deg 37' 15.24"" N","19 deg 59' 9.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9351.HEIC,IMG_9351.HEIC,"63 deg 37' 15.28"" N","19 deg 59' 9.41"" W",North,West,2026:05:09 19:06:15
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9351.MP4,IMG_9351.MP4,"63 deg 37' 15.24"" N","19 deg 59' 9.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9352.HEIC,IMG_9352.HEIC,"63 deg 37' 15.20"" N","19 deg 59' 9.19"" W",North,West,2026:05:09 19:06:27
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9352.MP4,IMG_9352.MP4,"63 deg 37' 15.24"" N","19 deg 59' 9.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9353.HEIC,IMG_9353.HEIC,"63 deg 37' 15.33"" N","19 deg 59' 9.29"" W",North,West,2026:05:09 19:06:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9353.MP4,IMG_9353.MP4,"63 deg 37' 15.24"" N","19 deg 59' 9.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9354.HEIC,IMG_9354.HEIC,"63 deg 37' 16.02"" N","19 deg 59' 12.88"" W",North,West,2026:05:09 19:07:44
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9354.MP4,IMG_9354.MP4,"63 deg 37' 15.96"" N","19 deg 59' 12.84"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9355.HEIC,IMG_9355.HEIC,"63 deg 37' 16.27"" N","19 deg 59' 13.30"" W",North,West,2026:05:09 19:07:56
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9355.MP4,IMG_9355.MP4,"63 deg 37' 16.32"" N","19 deg 59' 13.20"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9356.HEIC,IMG_9356.HEIC,"63 deg 37' 17.16"" N","19 deg 59' 16.11"" W",North,West,2026:05:09 19:08:36
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9356.MP4,IMG_9356.MP4,"63 deg 37' 17.04"" N","19 deg 59' 16.08"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9357.HEIC,IMG_9357.HEIC,"63 deg 36' 57.67"" N","19 deg 59' 22.51"" W",North,West,2026:05:09 19:21:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9357.MP4,IMG_9357.MP4,"63 deg 36' 57.60"" N","19 deg 59' 22.56"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9358.HEIC,IMG_9358.HEIC,"63 deg 36' 57.70"" N","19 deg 59' 22.21"" W",North,West,2026:05:09 19:21:07
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9358.MP4,IMG_9358.MP4,"63 deg 36' 57.60"" N","19 deg 59' 22.20"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9359.HEIC,IMG_9359.HEIC,"63 deg 33' 2.89"" N","19 deg 46' 25.82"" W",North,West,2026:05:09 19:44:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9359.MP4,IMG_9359.MP4,"63 deg 33' 2.88"" N","19 deg 46' 25.68"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9360.HEIC,IMG_9360.HEIC,"63 deg 33' 2.89"" N","19 deg 46' 25.80"" W",North,West,2026:05:09 19:44:56
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9360.MP4,IMG_9360.MP4,"63 deg 33' 2.88"" N","19 deg 46' 25.68"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9361.HEIC,IMG_9361.HEIC,"63 deg 33' 2.94"" N","19 deg 46' 25.72"" W",North,West,2026:05:09 19:44:58
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9361.MP4,IMG_9361.MP4,"63 deg 33' 2.88"" N","19 deg 46' 25.68"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9362.HEIC,IMG_9362.HEIC,"63 deg 33' 2.99"" N","19 deg 46' 25.36"" W",North,West,2026:05:09 19:45:04
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9362.MP4,IMG_9362.MP4,"63 deg 33' 2.88"" N","19 deg 46' 25.32"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9363.HEIC,IMG_9363.HEIC,"63 deg 33' 3.00"" N","19 deg 46' 25.37"" W",North,West,2026:05:09 19:45:07
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9363.MP4,IMG_9363.MP4,"63 deg 33' 2.88"" N","19 deg 46' 25.32"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9364.HEIC,IMG_9364.HEIC,"63 deg 33' 3.00"" N","19 deg 46' 25.41"" W",North,West,2026:05:09 19:45:09
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9364.MP4,IMG_9364.MP4,"63 deg 33' 2.88"" N","19 deg 46' 25.32"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9365.HEIC,IMG_9365.HEIC,"63 deg 33' 2.94"" N","19 deg 46' 25.68"" W",North,West,2026:05:09 19:45:23
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9365.MP4,IMG_9365.MP4,"63 deg 33' 2.88"" N","19 deg 46' 25.68"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9366.HEIC,IMG_9366.HEIC,"63 deg 33' 2.81"" N","19 deg 46' 25.49"" W",North,West,2026:05:09 19:45:41
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9366.MP4,IMG_9366.MP4,"63 deg 33' 2.88"" N","19 deg 46' 25.32"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9367.HEIC,IMG_9367.HEIC,"63 deg 33' 2.84"" N","19 deg 46' 25.30"" W",North,West,2026:05:09 19:45:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9367.MP4,IMG_9367.MP4,"63 deg 33' 2.88"" N","19 deg 46' 25.32"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9368.HEIC,IMG_9368.HEIC,"63 deg 31' 41.07"" N","19 deg 30' 44.28"" W",North,West,2026:05:09 20:07:59
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9368.MP4,IMG_9368.MP4,"63 deg 31' 41.16"" N","19 deg 30' 44.28"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9369.HEIC,IMG_9369.HEIC,"63 deg 31' 41.05"" N","19 deg 30' 44.25"" W",North,West,2026:05:09 20:08:01
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9369.MP4,IMG_9369.MP4,"63 deg 31' 41.16"" N","19 deg 30' 44.28"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9370.HEIC,IMG_9370.HEIC,"63 deg 31' 47.67"" N","19 deg 30' 44.47"" W",North,West,2026:05:09 20:10:25
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9370.MP4,IMG_9370.MP4,"63 deg 31' 47.64"" N","19 deg 30' 44.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9371.HEIC,IMG_9371.HEIC,"63 deg 31' 47.60"" N","19 deg 30' 44.51"" W",North,West,2026:05:09 20:10:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9371.MP4,IMG_9371.MP4,"63 deg 31' 47.64"" N","19 deg 30' 44.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9372.HEIC,IMG_9372.HEIC,"63 deg 31' 47.60"" N","19 deg 30' 44.51"" W",North,West,2026:05:09 20:10:28
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9372.MP4,IMG_9372.MP4,"63 deg 31' 47.64"" N","19 deg 30' 44.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9373.HEIC,IMG_9373.HEIC,"63 deg 31' 50.08"" N","19 deg 30' 44.76"" W",North,West,2026:05:09 20:11:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9373.MP4,IMG_9373.MP4,"63 deg 31' 50.16"" N","19 deg 30' 44.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9374.HEIC,IMG_9374.HEIC,"63 deg 31' 50.12"" N","19 deg 30' 44.72"" W",North,West,2026:05:09 20:11:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9374.MP4,IMG_9374.MP4,"63 deg 31' 50.16"" N","19 deg 30' 44.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9375.HEIC,IMG_9375.HEIC,"63 deg 31' 50.87"" N","19 deg 30' 44.78"" W",North,West,2026:05:09 20:11:44
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9375.MP4,IMG_9375.MP4,"63 deg 31' 50.88"" N","19 deg 30' 44.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9376.HEIC,IMG_9376.HEIC,"63 deg 31' 50.88"" N","19 deg 30' 44.80"" W",North,West,2026:05:09 20:11:45
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9376.MP4,IMG_9376.MP4,"63 deg 31' 50.88"" N","19 deg 30' 44.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9377.HEIC,IMG_9377.HEIC,"63 deg 31' 50.87"" N","19 deg 30' 44.80"" W",North,West,2026:05:09 20:11:47
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9377.MP4,IMG_9377.MP4,"63 deg 31' 50.88"" N","19 deg 30' 44.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9378.HEIC,IMG_9378.HEIC,"63 deg 31' 51.57"" N","19 deg 30' 44.88"" W",North,West,2026:05:09 20:12:07
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9378.MP4,IMG_9378.MP4,"63 deg 31' 51.60"" N","19 deg 30' 45.00"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9379.HEIC,IMG_9379.HEIC,"63 deg 31' 52.32"" N","19 deg 30' 44.76"" W",North,West,2026:05:09 20:12:35
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9379.MP4,IMG_9379.MP4,"63 deg 31' 52.32"" N","19 deg 30' 44.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9380.HEIC,IMG_9380.HEIC,"63 deg 31' 52.38"" N","19 deg 30' 44.60"" W",North,West,2026:05:09 20:12:42
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9380.MP4,IMG_9380.MP4,"63 deg 31' 52.32"" N","19 deg 30' 44.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9381.HEIC,IMG_9381.HEIC,"63 deg 31' 53.19"" N","19 deg 30' 42.37"" W",North,West,2026:05:09 20:13:24
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9381.MP4,IMG_9381.MP4,"63 deg 31' 53.04"" N","19 deg 30' 42.48"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9382.HEIC,IMG_9382.HEIC,"63 deg 31' 53.24"" N","19 deg 30' 42.41"" W",North,West,2026:05:09 20:13:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9382.MP4,IMG_9382.MP4,"63 deg 31' 53.40"" N","19 deg 30' 42.48"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9383.HEIC,IMG_9383.HEIC,"63 deg 31' 53.27"" N","19 deg 30' 42.49"" W",North,West,2026:05:09 20:13:27
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9383.MP4,IMG_9383.MP4,"63 deg 31' 53.40"" N","19 deg 30' 42.48"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9384.HEIC,IMG_9384.HEIC,"63 deg 31' 54.30"" N","19 deg 30' 43.48"" W",North,West,2026:05:09 20:13:46
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9384.MP4,IMG_9384.MP4,"63 deg 31' 54.48"" N","19 deg 30' 43.56"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9385.HEIC,IMG_9385.HEIC,"63 deg 31' 54.30"" N","19 deg 30' 43.48"" W",North,West,2026:05:09 20:13:47
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9385.MP4,IMG_9385.MP4,"63 deg 31' 54.48"" N","19 deg 30' 43.56"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9386.HEIC,IMG_9386.HEIC,"63 deg 31' 54.81"" N","19 deg 30' 45.27"" W",North,West,2026:05:09 20:14:11
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9386.MP4,IMG_9386.MP4,"63 deg 31' 54.84"" N","19 deg 30' 45.36"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9387.HEIC,IMG_9387.HEIC,"63 deg 31' 54.74"" N","19 deg 30' 45.63"" W",North,West,2026:05:09 20:14:16
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9387.MP4,IMG_9387.MP4,"63 deg 31' 54.84"" N","19 deg 30' 45.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9388.HEIC,IMG_9388.HEIC,"63 deg 31' 54.75"" N","19 deg 30' 45.74"" W",North,West,2026:05:09 20:14:17
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9388.MP4,IMG_9388.MP4,"63 deg 31' 54.84"" N","19 deg 30' 45.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9389.HEIC,IMG_9389.HEIC,"63 deg 31' 54.75"" N","19 deg 30' 45.74"" W",North,West,2026:05:09 20:14:18
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9389.MP4,IMG_9389.MP4,"63 deg 31' 54.84"" N","19 deg 30' 45.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9390.HEIC,IMG_9390.HEIC,"63 deg 31' 54.75"" N","19 deg 30' 45.74"" W",North,West,2026:05:09 20:14:19
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9390.MP4,IMG_9390.MP4,"63 deg 31' 54.84"" N","19 deg 30' 45.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9391.HEIC,IMG_9391.HEIC,"63 deg 31' 54.74"" N","19 deg 30' 45.87"" W",North,West,2026:05:09 20:14:24
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9391.MP4,IMG_9391.MP4,"63 deg 31' 54.84"" N","19 deg 30' 45.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9392.HEIC,IMG_9392.HEIC,"63 deg 31' 54.74"" N","19 deg 30' 45.87"" W",North,West,2026:05:09 20:14:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9392.MP4,IMG_9392.MP4,"63 deg 31' 54.84"" N","19 deg 30' 45.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9393.HEIC,IMG_9393.HEIC,"63 deg 31' 54.72"" N","19 deg 30' 46.32"" W",North,West,2026:05:09 20:14:28
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9393.MP4,IMG_9393.MP4,"63 deg 31' 54.84"" N","19 deg 30' 46.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9394.HEIC,IMG_9394.HEIC,"63 deg 31' 54.71"" N","19 deg 30' 46.42"" W",North,West,2026:05:09 20:14:29
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9394.MP4,IMG_9394.MP4,"63 deg 31' 54.84"" N","19 deg 30' 46.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9395.HEIC,IMG_9395.HEIC,"63 deg 31' 54.00"" N","19 deg 30' 47.07"" W",North,West,2026:05:09 20:14:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9395.MP4,IMG_9395.MP4,"63 deg 31' 54.12"" N","19 deg 30' 47.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9396.HEIC,IMG_9396.HEIC,"63 deg 31' 51.68"" N","19 deg 30' 45.99"" W",North,West,2026:05:09 20:15:52
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9396.MP4,IMG_9396.MP4,"63 deg 31' 51.60"" N","19 deg 30' 46.08"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9397.HEIC,IMG_9397.HEIC,"63 deg 31' 51.68"" N","19 deg 30' 45.98"" W",North,West,2026:05:09 20:15:53
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9397.MP4,IMG_9397.MP4,"63 deg 31' 51.60"" N","19 deg 30' 46.08"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9399.HEIC,IMG_9399.HEIC,"63 deg 31' 48.49"" N","19 deg 30' 42.12"" W",North,West,2026:05:09 20:17:33
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9399.MP4,IMG_9399.MP4,"63 deg 31' 48.36"" N","19 deg 30' 42.12"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9401.HEIC,IMG_9401.HEIC,"63 deg 31' 51.24"" N","19 deg 30' 37.53"" W",North,West,2026:05:09 20:20:07
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9401.MP4,IMG_9401.MP4,"63 deg 31' 51.24"" N","19 deg 30' 37.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9402.HEIC,IMG_9402.HEIC,"63 deg 31' 51.21"" N","19 deg 30' 37.47"" W",North,West,2026:05:09 20:20:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9402.MP4,IMG_9402.MP4,"63 deg 31' 51.24"" N","19 deg 30' 37.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9403.HEIC,IMG_9403.HEIC,"63 deg 31' 51.22"" N","19 deg 30' 37.45"" W",North,West,2026:05:09 20:20:09
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9403.MP4,IMG_9403.MP4,"63 deg 31' 51.24"" N","19 deg 30' 37.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9404.HEIC,IMG_9404.HEIC,"63 deg 31' 51.77"" N","19 deg 30' 37.17"" W",North,West,2026:05:09 20:20:57
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9404.MP4,IMG_9404.MP4,"63 deg 31' 51.60"" N","19 deg 30' 37.08"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9405.HEIC,IMG_9405.HEIC,"63 deg 31' 52.57"" N","19 deg 30' 37.36"" W",North,West,2026:05:09 20:21:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9405.MP4,IMG_9405.MP4,"63 deg 31' 52.68"" N","19 deg 30' 37.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9406.HEIC,IMG_9406.HEIC,"63 deg 31' 52.57"" N","19 deg 30' 37.36"" W",North,West,2026:05:09 20:21:56
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9406.MP4,IMG_9406.MP4,"63 deg 31' 52.68"" N","19 deg 30' 37.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9407.HEIC,IMG_9407.HEIC,"63 deg 31' 52.98"" N","19 deg 30' 36.86"" W",North,West,2026:05:09 20:22:49
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9407.MP4,IMG_9407.MP4,"63 deg 31' 53.04"" N","19 deg 30' 36.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9408.HEIC,IMG_9408.HEIC,"63 deg 31' 53.01"" N","19 deg 30' 36.82"" W",North,West,2026:05:09 20:22:53
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9408.MP4,IMG_9408.MP4,"63 deg 31' 53.04"" N","19 deg 30' 36.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9409.HEIC,IMG_9409.HEIC,"63 deg 31' 53.15"" N","19 deg 30' 36.57"" W",North,West,2026:05:09 20:23:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9409.MP4,IMG_9409.MP4,"63 deg 31' 53.04"" N","19 deg 30' 36.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9410.HEIC,IMG_9410.HEIC,"63 deg 31' 53.15"" N","19 deg 30' 36.56"" W",North,West,2026:05:09 20:23:18
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9410.MP4,IMG_9410.MP4,"63 deg 31' 53.04"" N","19 deg 30' 36.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9411.HEIC,IMG_9411.HEIC,"63 deg 31' 53.17"" N","19 deg 30' 36.59"" W",North,West,2026:05:09 20:23:27
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9411.MP4,IMG_9411.MP4,"63 deg 31' 53.04"" N","19 deg 30' 36.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9412.HEIC,IMG_9412.HEIC,"63 deg 31' 53.50"" N","19 deg 30' 35.64"" W",North,West,2026:05:09 20:24:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9412.MP4,IMG_9412.MP4,"63 deg 31' 53.40"" N","19 deg 30' 35.64"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9413.HEIC,IMG_9413.HEIC,"63 deg 31' 54.70"" N","19 deg 30' 38.24"" W",North,West,2026:05:09 20:27:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9413.MP4,IMG_9413.MP4,"63 deg 31' 54.84"" N","19 deg 30' 38.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9414.HEIC,IMG_9414.HEIC,"63 deg 31' 54.71"" N","19 deg 30' 38.24"" W",North,West,2026:05:09 20:27:09
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9414.MP4,IMG_9414.MP4,"63 deg 31' 54.84"" N","19 deg 30' 38.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9415.HEIC,IMG_9415.HEIC,"63 deg 31' 54.72"" N","19 deg 30' 38.18"" W",North,West,2026:05:09 20:27:15
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9415.MP4,IMG_9415.MP4,"63 deg 31' 54.84"" N","19 deg 30' 38.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9416.HEIC,IMG_9416.HEIC,"63 deg 31' 54.71"" N","19 deg 30' 38.19"" W",North,West,2026:05:09 20:27:17
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9416.MP4,IMG_9416.MP4,"63 deg 31' 54.84"" N","19 deg 30' 38.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9417.HEIC,IMG_9417.HEIC,"63 deg 31' 54.71"" N","19 deg 30' 38.17"" W",North,West,2026:05:09 20:27:18
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9417.MP4,IMG_9417.MP4,"63 deg 31' 54.84"" N","19 deg 30' 38.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9418.HEIC,IMG_9418.HEIC,"63 deg 31' 54.71"" N","19 deg 30' 38.15"" W",North,West,2026:05:09 20:27:21
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9418.MP4,IMG_9418.MP4,"63 deg 31' 54.84"" N","19 deg 30' 38.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9419.HEIC,IMG_9419.HEIC,"63 deg 31' 54.70"" N","19 deg 30' 38.13"" W",North,West,2026:05:09 20:27:24
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9419.MP4,IMG_9419.MP4,"63 deg 31' 54.84"" N","19 deg 30' 38.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9420.HEIC,IMG_9420.HEIC,"63 deg 31' 54.71"" N","19 deg 30' 38.24"" W",North,West,2026:05:09 20:27:31
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9420.MP4,IMG_9420.MP4,"63 deg 31' 54.84"" N","19 deg 30' 38.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9421.HEIC,IMG_9421.HEIC,"63 deg 31' 54.71"" N","19 deg 30' 38.25"" W",North,West,2026:05:09 20:27:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9421.MP4,IMG_9421.MP4,"63 deg 31' 54.84"" N","19 deg 30' 38.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9422.HEIC,IMG_9422.HEIC,"63 deg 31' 54.71"" N","19 deg 30' 38.25"" W",North,West,2026:05:09 20:27:33
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9422.MP4,IMG_9422.MP4,"63 deg 31' 54.84"" N","19 deg 30' 38.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9423.HEIC,IMG_9423.HEIC,"63 deg 31' 55.16"" N","19 deg 30' 37.33"" W",North,West,2026:05:09 20:28:04
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9423.MP4,IMG_9423.MP4,"63 deg 31' 55.20"" N","19 deg 30' 37.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9424.HEIC,IMG_9424.HEIC,"63 deg 31' 55.16"" N","19 deg 30' 37.35"" W",North,West,2026:05:09 20:28:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9424.MP4,IMG_9424.MP4,"63 deg 31' 55.20"" N","19 deg 30' 37.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9425.HEIC,IMG_9425.HEIC,"63 deg 31' 55.16"" N","19 deg 30' 37.35"" W",North,West,2026:05:09 20:28:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9425.MP4,IMG_9425.MP4,"63 deg 31' 55.20"" N","19 deg 30' 37.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9426.HEIC,IMG_9426.HEIC,"63 deg 31' 55.19"" N","19 deg 30' 37.27"" W",North,West,2026:05:09 20:28:17
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9426.MP4,IMG_9426.MP4,"63 deg 31' 55.20"" N","19 deg 30' 37.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9427.HEIC,IMG_9427.HEIC,"63 deg 31' 55.22"" N","19 deg 30' 37.32"" W",North,West,2026:05:09 20:28:22
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9427.MP4,IMG_9427.MP4,"63 deg 31' 55.20"" N","19 deg 30' 37.44"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9428.HEIC,IMG_9428.HEIC,"63 deg 31' 55.70"" N","19 deg 30' 36.30"" W",North,West,2026:05:09 20:28:46
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9428.MP4,IMG_9428.MP4,"63 deg 31' 55.56"" N","19 deg 30' 36.36"" W",,,
